row_index,column,error_type,detail
17312,valence,missing_value,
17314,speechiness,missing_value,
17315,energy,missing_value,
17322,loudness,outlier_low,-85.0610
17323,tempo,missing_value,
17326,energy,outlier_low,-0.1247
17326,instrumentalness,missing_value,
17330,energy,missing_value,
17331,instrumentalness,missing_value,
17332,acousticness,missing_value,
17334,tempo,outlier_high,301.9151
17337,acousticness,missing_value,
17337,tempo,missing_value,
17338,energy,missing_value,
17356,danceability,missing_value,
17358,acousticness,missing_value,
17359,loudness,missing_value,
17361,tempo,missing_value,
17361,loudness,missing_value,
17362,instrumentalness,missing_value,
17368,energy,missing_value,
17370,liveness,missing_value,
17383,acousticness,missing_value,
17386,valence,missing_value,
17387,danceability,missing_value,
17389,acousticness,missing_value,
17398,acousticness,missing_value,
17406,speechiness,missing_value,
17406,tempo,missing_value,
17406,danceability,missing_value,
17412,instrumentalness,missing_value,
17414,acousticness,missing_value,
17415,liveness,missing_value,
17421,tempo,missing_value,
17424,speechiness,missing_value,
17427,loudness,missing_value,
17433,speechiness,missing_value,
17442,valence,outlier_low,-0.1937
17442,acousticness,missing_value,
17442,tempo,outlier_low,7.3806
17446,instrumentalness,missing_value,
17448,valence,missing_value,
17449,acousticness,missing_value,
17455,energy,missing_value,
17458,danceability,missing_value,
17459,acousticness,missing_value,
17460,valence,outlier_low,-0.0412
17460,acousticness,missing_value,
17469,valence,missing_value,
17470,instrumentalness,missing_value,
17472,loudness,outlier_low,-71.4482
17475,valence,missing_value,
17480,energy,missing_value,
17483,loudness,missing_value,
17495,valence,missing_value,
17510,acousticness,missing_value,
17510,instrumentalness,missing_value,
17515,valence,outlier_high,1.3150
17515,instrumentalness,missing_value,
17520,energy,missing_value,
17524,tempo,missing_value,
17533,speechiness,missing_value,
17534,liveness,missing_value,
17534,tempo,missing_value,
17540,danceability,missing_value,
17545,speechiness,missing_value,
17547,danceability,outlier_low,-0.0788
17554,valence,missing_value,
17555,danceability,missing_value,
17558,energy,missing_value,
17559,loudness,missing_value,
17560,loudness,missing_value,
17564,speechiness,missing_value,
17572,speechiness,missing_value,
17579,tempo,missing_value,
17580,speechiness,missing_value,
17598,tempo,missing_value,
17601,valence,outlier_low,-0.2953
17603,danceability,missing_value,
17612,acousticness,missing_value,
17620,instrumentalness,missing_value,
17632,speechiness,missing_value,
17641,instrumentalness,missing_value,
17645,tempo,missing_value,
17651,liveness,missing_value,
17655,loudness,missing_value,
17657,speechiness,missing_value,
17666,tempo,missing_value,
17667,loudness,missing_value,
17670,valence,missing_value,
17671,tempo,outlier_high,380.2964
17673,energy,outlier_high,1.4680
17680,acousticness,missing_value,
17683,danceability,outlier_low,-0.0133
17690,valence,missing_value,
17693,liveness,missing_value,
17697,tempo,missing_value,
17701,tempo,missing_value,
17702,instrumentalness,missing_value,
17712,loudness,missing_value,
17713,tempo,missing_value,
17724,energy,outlier_high,1.2544
17724,instrumentalness,missing_value,
17726,valence,missing_value,
17726,loudness,missing_value,
17731,acousticness,missing_value,
17732,energy,missing_value,
17732,tempo,missing_value,
17732,loudness,missing_value,
17733,valence,outlier_high,1.2597
17737,danceability,missing_value,
17737,loudness,missing_value,
17742,acousticness,missing_value,
17743,energy,missing_value,
17747,loudness,missing_value,
17748,valence,missing_value,
17753,valence,outlier_low,-0.2700
17754,liveness,missing_value,
17754,energy,missing_value,
17755,danceability,missing_value,
17765,tempo,missing_value,
17769,speechiness,missing_value,
17772,danceability,missing_value,
17775,acousticness,missing_value,
17775,loudness,outlier_low,-72.9669
17779,liveness,missing_value,
17780,acousticness,missing_value,
17788,valence,missing_value,
17791,instrumentalness,missing_value,
17791,loudness,missing_value,
17792,loudness,outlier_high,4.4851
17793,tempo,outlier_low,4.7860
17796,danceability,missing_value,
17800,loudness,missing_value,
17805,danceability,missing_value,
17812,loudness,missing_value,
17812,danceability,missing_value,
17813,instrumentalness,missing_value,
17821,liveness,missing_value,
17822,acousticness,missing_value,
17826,danceability,missing_value,
17827,tempo,missing_value,
17830,acousticness,missing_value,
17831,energy,missing_value,
17833,loudness,missing_value,
17839,speechiness,missing_value,
17841,instrumentalness,missing_value,
17846,liveness,missing_value,
17848,energy,missing_value,
17848,loudness,missing_value,
17850,loudness,outlier_low,-87.5308
17858,danceability,missing_value,
17871,tempo,missing_value,
17873,loudness,missing_value,
17874,liveness,missing_value,
17876,liveness,missing_value,
17877,instrumentalness,missing_value,
17883,instrumentalness,missing_value,
17883,loudness,missing_value,
17886,instrumentalness,missing_value,
17888,loudness,missing_value,
17891,energy,missing_value,
17892,valence,missing_value,
17896,danceability,missing_value,
17899,danceability,missing_value,
17903,tempo,missing_value,
17905,valence,outlier_low,-0.1968
17906,loudness,outlier_low,-87.6082
17907,speechiness,missing_value,
17909,danceability,missing_value,
17910,energy,missing_value,
17911,danceability,outlier_low,-0.2400
17915,valence,missing_value,
17917,speechiness,missing_value,
17918,loudness,outlier_high,5.6320
17919,loudness,missing_value,
17921,instrumentalness,missing_value,
17923,liveness,missing_value,
17925,liveness,missing_value,
17928,danceability,missing_value,
17929,valence,missing_value,
17936,valence,missing_value,
17938,energy,missing_value,
17939,valence,missing_value,
17941,valence,missing_value,
17945,energy,missing_value,
17946,liveness,missing_value,
17946,acousticness,missing_value,
17946,instrumentalness,missing_value,
17947,instrumentalness,missing_value,
17948,energy,missing_value,
17950,valence,missing_value,
17959,loudness,missing_value,
17967,loudness,outlier_high,2.4518
17968,instrumentalness,missing_value,
17970,liveness,missing_value,
17974,energy,missing_value,
17978,liveness,missing_value,
17978,danceability,missing_value,
17979,danceability,missing_value,
17983,energy,outlier_high,1.0564
17985,speechiness,missing_value,
17986,valence,missing_value,
17986,speechiness,missing_value,
17997,loudness,missing_value,
17999,instrumentalness,missing_value,
18000,instrumentalness,missing_value,
18000,danceability,missing_value,
18001,danceability,missing_value,
18002,valence,missing_value,
18003,speechiness,missing_value,
18012,speechiness,missing_value,
18012,loudness,outlier_high,2.1758
18013,valence,missing_value,
18024,tempo,outlier_low,7.7949
18037,danceability,missing_value,
18038,speechiness,missing_value,
18041,energy,missing_value,
18052,acousticness,missing_value,
18055,loudness,missing_value,
18074,energy,missing_value,
18081,energy,missing_value,
18084,energy,missing_value,
18092,valence,outlier_low,-0.2052
18093,danceability,outlier_low,-0.0256
18095,energy,missing_value,
18098,tempo,missing_value,
18105,danceability,missing_value,
18107,valence,missing_value,
18107,instrumentalness,missing_value,
18112,danceability,missing_value,
18113,tempo,missing_value,
18114,speechiness,missing_value,
18118,speechiness,missing_value,
18135,danceability,missing_value,
18140,loudness,outlier_high,5.4760
18141,speechiness,missing_value,
18151,danceability,missing_value,
18151,instrumentalness,missing_value,
18153,instrumentalness,missing_value,
18158,instrumentalness,missing_value,
18159,valence,missing_value,
18160,instrumentalness,missing_value,
18161,acousticness,missing_value,
18161,tempo,missing_value,
18167,loudness,missing_value,
18169,loudness,outlier_high,2.9941
18174,tempo,missing_value,
18176,liveness,missing_value,
18179,loudness,missing_value,
18180,danceability,missing_value,
18189,loudness,outlier_high,2.8900
18191,energy,missing_value,
18195,loudness,missing_value,
18196,speechiness,missing_value,
18197,valence,missing_value,
18199,danceability,missing_value,
18200,energy,missing_value,
18204,instrumentalness,missing_value,
18205,speechiness,missing_value,
18206,liveness,missing_value,
18220,energy,missing_value,
18231,valence,outlier_high,1.1870
18232,valence,missing_value,
18233,liveness,missing_value,
18234,loudness,missing_value,
18237,energy,missing_value,
18238,acousticness,missing_value,
18239,danceability,outlier_high,1.4272
18241,valence,missing_value,
18244,loudness,outlier_high,3.0473
18247,energy,missing_value,
18250,speechiness,missing_value,
18253,tempo,missing_value,
18257,loudness,missing_value,
18259,tempo,missing_value,
18263,tempo,missing_value,
18266,liveness,missing_value,
18269,instrumentalness,missing_value,
18274,acousticness,missing_value,
18277,liveness,missing_value,
18278,instrumentalness,missing_value,
18284,energy,missing_value,
18285,speechiness,missing_value,
18290,danceability,missing_value,
18293,instrumentalness,missing_value,
18296,loudness,missing_value,
18297,valence,missing_value,
18300,tempo,outlier_low,9.1950
18305,acousticness,missing_value,
18308,valence,missing_value,
18310,acousticness,missing_value,
18311,tempo,missing_value,
18313,energy,outlier_low,-0.1482
18314,energy,missing_value,
18314,instrumentalness,missing_value,
18314,acousticness,missing_value,
18315,loudness,missing_value,
18316,liveness,missing_value,
18320,valence,outlier_high,1.3485
18321,energy,missing_value,
18324,loudness,missing_value,
18327,loudness,outlier_low,-78.8035
18334,instrumentalness,missing_value,
18334,liveness,missing_value,
18342,instrumentalness,missing_value,
18347,tempo,outlier_high,370.2571
18348,speechiness,missing_value,
18350,acousticness,missing_value,
18352,liveness,missing_value,
18358,loudness,missing_value,
18362,acousticness,missing_value,
18363,acousticness,missing_value,
18365,liveness,missing_value,
18365,valence,missing_value,
18366,loudness,missing_value,
18371,loudness,missing_value,
18376,acousticness,missing_value,
18377,acousticness,missing_value,
18387,tempo,missing_value,
18389,danceability,outlier_high,1.1401
18394,speechiness,missing_value,
18394,liveness,missing_value,
18414,speechiness,missing_value,
18417,tempo,outlier_low,11.5145
18422,tempo,missing_value,
18425,loudness,missing_value,
18429,acousticness,missing_value,
18435,tempo,missing_value,
18436,loudness,missing_value,
18441,liveness,missing_value,
18456,valence,missing_value,
18457,acousticness,missing_value,
18458,tempo,missing_value,
18459,acousticness,missing_value,
18459,liveness,missing_value,
18459,energy,outlier_low,-0.2516
18460,loudness,outlier_low,-89.4980
18473,loudness,missing_value,
18474,valence,outlier_high,1.1185
18474,speechiness,missing_value,
18474,liveness,missing_value,
18474,tempo,missing_value,
18476,energy,outlier_high,1.2376
18478,tempo,missing_value,
18478,liveness,missing_value,
18482,energy,missing_value,
18486,valence,missing_value,
18491,valence,missing_value,
18491,speechiness,missing_value,
18492,tempo,missing_value,
18494,loudness,missing_value,
18498,valence,missing_value,
18502,acousticness,missing_value,
18508,instrumentalness,missing_value,
18508,acousticness,missing_value,
18509,loudness,missing_value,
18510,loudness,missing_value,
18510,valence,missing_value,
18517,acousticness,missing_value,
18517,liveness,missing_value,
18531,energy,missing_value,
18531,loudness,missing_value,
18536,loudness,missing_value,
18538,liveness,missing_value,
18540,liveness,missing_value,
18541,loudness,missing_value,
18543,valence,outlier_high,1.0851
18545,tempo,missing_value,
18546,danceability,missing_value,
18550,speechiness,missing_value,
18552,liveness,missing_value,
18552,danceability,outlier_high,1.1437
18554,instrumentalness,missing_value,
18558,energy,missing_value,
18559,valence,missing_value,
18569,energy,outlier_low,-0.0747
18579,tempo,outlier_low,1.3791
18582,instrumentalness,missing_value,
18582,valence,missing_value,
18583,liveness,missing_value,
18589,speechiness,missing_value,
18589,danceability,missing_value,
18592,tempo,missing_value,
18593,tempo,missing_value,
18597,energy,missing_value,
18601,acousticness,missing_value,
18602,danceability,missing_value,
18603,liveness,missing_value,
18604,loudness,missing_value,
18611,tempo,missing_value,
18612,speechiness,missing_value,
18622,tempo,missing_value,
18631,instrumentalness,missing_value,
18643,instrumentalness,missing_value,
18655,liveness,missing_value,
18660,tempo,missing_value,
18661,tempo,missing_value,
18661,liveness,missing_value,
18663,speechiness,missing_value,
18665,tempo,missing_value,
18671,speechiness,missing_value,
18679,tempo,missing_value,
18681,danceability,missing_value,
18684,danceability,missing_value,
18686,instrumentalness,missing_value,
18688,liveness,missing_value,
18693,danceability,missing_value,
18697,liveness,missing_value,
18697,tempo,missing_value,
18700,acousticness,missing_value,
18701,tempo,missing_value,
18703,liveness,missing_value,
18707,tempo,missing_value,
18713,tempo,missing_value,
18714,loudness,outlier_low,-79.2450
18718,liveness,missing_value,
18718,acousticness,missing_value,
18719,danceability,missing_value,
18721,valence,missing_value,
18721,speechiness,missing_value,
18723,speechiness,missing_value,
18728,acousticness,missing_value,
18734,acousticness,missing_value,
18736,loudness,missing_value,
18740,valence,missing_value,
18742,liveness,missing_value,
18743,liveness,missing_value,
18746,valence,outlier_high,1.0683
18749,instrumentalness,missing_value,
18756,loudness,missing_value,
18756,speechiness,missing_value,
18763,acousticness,missing_value,
18766,danceability,missing_value,
18766,valence,missing_value,
18768,energy,missing_value,
18769,liveness,missing_value,
18771,acousticness,missing_value,
18776,energy,missing_value,
18779,valence,missing_value,
18784,tempo,missing_value,
18800,energy,missing_value,
18811,loudness,outlier_low,-76.5031
18820,tempo,missing_value,
18824,instrumentalness,missing_value,
18826,liveness,missing_value,
18832,danceability,missing_value,
18835,liveness,missing_value,
18840,valence,missing_value,
18849,tempo,missing_value,
18851,danceability,outlier_low,-0.0489
18851,tempo,missing_value,
18854,tempo,missing_value,
18856,instrumentalness,missing_value,
18857,acousticness,missing_value,
18865,loudness,missing_value,
18867,tempo,missing_value,
18872,loudness,missing_value,
18873,loudness,missing_value,
18873,tempo,missing_value,
18879,danceability,missing_value,
18880,loudness,missing_value,
18881,danceability,missing_value,
18885,danceability,outlier_low,-0.1776
18885,speechiness,missing_value,
18886,valence,missing_value,
18888,danceability,missing_value,
18889,liveness,missing_value,
18893,tempo,outlier_high,345.6666
18896,valence,missing_value,
18897,tempo,missing_value,
18902,instrumentalness,missing_value,
18913,acousticness,missing_value,
18914,danceability,missing_value,
18914,instrumentalness,missing_value,
18917,danceability,missing_value,
18922,valence,missing_value,
18922,liveness,missing_value,
18925,liveness,missing_value,
18927,speechiness,missing_value,
18937,danceability,missing_value,
18940,loudness,missing_value,
18942,acousticness,missing_value,
18953,energy,missing_value,
18957,liveness,missing_value,
18958,loudness,missing_value,
18958,speechiness,missing_value,
18960,liveness,missing_value,
18961,speechiness,missing_value,
18969,valence,missing_value,
18971,instrumentalness,missing_value,
18972,tempo,missing_value,
18972,speechiness,missing_value,
18980,speechiness,missing_value,
18985,tempo,outlier_high,348.6162
18989,acousticness,missing_value,
18989,instrumentalness,missing_value,
18993,speechiness,missing_value,
18998,instrumentalness,missing_value,
19004,loudness,missing_value,
19009,instrumentalness,missing_value,
19010,tempo,missing_value,
19011,loudness,missing_value,
19014,instrumentalness,missing_value,
19014,danceability,missing_value,
19021,instrumentalness,missing_value,
19025,loudness,missing_value,
19026,tempo,missing_value,
19029,liveness,missing_value,
19030,liveness,missing_value,
19032,loudness,missing_value,
19033,liveness,missing_value,
19039,tempo,outlier_high,341.3200
19039,liveness,missing_value,
19044,instrumentalness,missing_value,
19045,energy,missing_value,
19046,valence,missing_value,
19046,instrumentalness,missing_value,
19047,liveness,missing_value,
19049,energy,missing_value,
19053,instrumentalness,missing_value,
19054,energy,missing_value,
19059,tempo,missing_value,
19059,loudness,missing_value,
19061,instrumentalness,missing_value,
19063,tempo,outlier_low,8.3473
19067,tempo,missing_value,
19067,instrumentalness,missing_value,
19081,energy,missing_value,
19082,tempo,missing_value,
19085,speechiness,missing_value,
19091,tempo,missing_value,
19093,energy,missing_value,
19095,danceability,missing_value,
19096,valence,missing_value,
19102,instrumentalness,missing_value,
19102,valence,missing_value,
19105,speechiness,missing_value,
19112,tempo,outlier_low,4.8928
19113,liveness,missing_value,
19117,tempo,outlier_low,8.2931
19121,speechiness,missing_value,
19121,danceability,missing_value,
19125,danceability,missing_value,
19131,speechiness,missing_value,
19132,speechiness,missing_value,
19133,energy,missing_value,
19134,instrumentalness,missing_value,
19144,valence,missing_value,
19145,valence,missing_value,
19149,energy,outlier_low,-0.2054
19155,energy,missing_value,
19163,danceability,missing_value,
19173,instrumentalness,missing_value,
19177,speechiness,missing_value,
19181,tempo,missing_value,
19186,energy,missing_value,
19191,liveness,missing_value,
19201,acousticness,missing_value,
19201,energy,missing_value,
19205,valence,missing_value,
19205,liveness,missing_value,
19208,tempo,missing_value,
19215,danceability,missing_value,
19221,loudness,missing_value,
19223,instrumentalness,missing_value,
19227,valence,missing_value,
19227,danceability,missing_value,
19231,danceability,missing_value,
19232,speechiness,missing_value,
19235,valence,missing_value,
19236,speechiness,missing_value,
19244,loudness,missing_value,
19245,speechiness,missing_value,
19246,liveness,missing_value,
19255,danceability,outlier_high,1.2883
19257,loudness,missing_value,
19259,acousticness,missing_value,
19262,acousticness,missing_value,
19264,loudness,missing_value,
19266,energy,missing_value,
19272,loudness,missing_value,
19276,speechiness,missing_value,
19282,valence,missing_value,
19283,acousticness,missing_value,
19284,liveness,missing_value,
19287,liveness,missing_value,
19290,energy,outlier_low,-0.0474
19292,danceability,missing_value,
19294,loudness,missing_value,
19294,tempo,missing_value,
19296,energy,missing_value,
19297,acousticness,missing_value,
19300,energy,missing_value,
19301,speechiness,missing_value,
19308,valence,missing_value,
19309,loudness,outlier_low,-76.4107
19311,speechiness,missing_value,
19313,acousticness,missing_value,
19316,liveness,missing_value,
19317,speechiness,missing_value,
19319,energy,outlier_low,-0.0149
19324,instrumentalness,missing_value,
19325,liveness,missing_value,
19325,loudness,missing_value,
19326,instrumentalness,missing_value,
19340,energy,outlier_high,1.0657
19350,energy,missing_value,
19353,energy,missing_value,
19357,speechiness,missing_value,
19357,danceability,outlier_high,1.2000
19367,liveness,missing_value,
19369,valence,missing_value,
19375,loudness,missing_value,
19375,liveness,missing_value,
19378,speechiness,missing_value,
19379,danceability,missing_value,
19379,energy,outlier_low,-0.2741
19381,energy,missing_value,
19382,danceability,missing_value,
19383,danceability,missing_value,
19385,loudness,missing_value,
19387,loudness,missing_value,
19388,speechiness,missing_value,
19393,loudness,missing_value,
19398,loudness,missing_value,
19399,loudness,missing_value,
19404,acousticness,missing_value,
19404,instrumentalness,missing_value,
19422,energy,missing_value,
19424,speechiness,missing_value,
19432,valence,outlier_low,-0.0534
19433,energy,missing_value,
19433,valence,missing_value,
19436,danceability,missing_value,
19438,energy,missing_value,
19440,speechiness,missing_value,
19442,danceability,outlier_high,1.1908
19446,instrumentalness,missing_value,
19447,danceability,missing_value,
19448,valence,missing_value,
19451,liveness,missing_value,
19453,loudness,missing_value,
19454,loudness,missing_value,
19455,valence,missing_value,
19468,speechiness,missing_value,
19470,liveness,missing_value,
19475,loudness,missing_value,
19481,instrumentalness,missing_value,
19482,loudness,outlier_low,-84.4210
19483,loudness,missing_value,
19487,acousticness,missing_value,
19492,acousticness,missing_value,
19493,instrumentalness,missing_value,
19494,liveness,missing_value,
19511,instrumentalness,missing_value,
19518,tempo,missing_value,
19524,danceability,missing_value,
19530,tempo,outlier_low,2.2777
19530,valence,missing_value,
19535,acousticness,missing_value,
19543,energy,missing_value,
19543,tempo,missing_value,
19549,loudness,outlier_low,-81.4801
19552,danceability,missing_value,
19561,tempo,missing_value,
19565,speechiness,missing_value,
19570,tempo,outlier_low,10.8026
19570,valence,missing_value,
19579,tempo,missing_value,
19581,energy,missing_value,
19581,tempo,missing_value,
19586,valence,missing_value,
19595,liveness,missing_value,
19604,tempo,missing_value,
19607,liveness,missing_value,
19608,loudness,outlier_low,-79.7294
19611,instrumentalness,missing_value,
19612,instrumentalness,missing_value,
19622,energy,missing_value,
19626,tempo,missing_value,
19628,liveness,missing_value,
19632,energy,missing_value,
19636,valence,missing_value,
19637,liveness,missing_value,
19640,acousticness,missing_value,
19641,loudness,missing_value,
19646,energy,missing_value,
19648,energy,missing_value,
19651,tempo,missing_value,
19652,loudness,missing_value,
19659,energy,missing_value,
19662,tempo,missing_value,
19673,energy,missing_value,
19678,liveness,missing_value,
19679,valence,missing_value,
19687,tempo,missing_value,
19688,tempo,missing_value,
19689,tempo,outlier_high,409.5540
19693,acousticness,missing_value,
19695,valence,missing_value,
19696,valence,missing_value,
19701,liveness,missing_value,
19706,valence,missing_value,
19707,valence,missing_value,
19712,speechiness,missing_value,
19712,loudness,missing_value,
19712,danceability,outlier_high,1.1418
19717,speechiness,missing_value,
19717,danceability,missing_value,
19720,loudness,missing_value,
19725,danceability,outlier_low,-0.2817
19729,speechiness,missing_value,
19730,acousticness,missing_value,
19734,energy,missing_value,
19744,tempo,missing_value,
19747,valence,missing_value,
19751,energy,missing_value,
19751,tempo,missing_value,
19753,speechiness,missing_value,
19754,instrumentalness,missing_value,
19759,tempo,missing_value,
19762,danceability,missing_value,
19763,energy,missing_value,
19769,loudness,missing_value,
19779,speechiness,missing_value,
19788,loudness,missing_value,
19791,speechiness,missing_value,
19793,loudness,missing_value,
19795,liveness,missing_value,
19796,speechiness,missing_value,
19799,valence,outlier_low,-0.2243
19804,energy,missing_value,
19811,instrumentalness,missing_value,
19814,danceability,missing_value,
19817,tempo,missing_value,
19818,instrumentalness,missing_value,
19819,acousticness,missing_value,
19822,liveness,missing_value,
19825,valence,outlier_high,1.2524
19829,liveness,missing_value,
19830,valence,missing_value,
19831,danceability,missing_value,
19831,valence,missing_value,
19837,danceability,outlier_high,1.0574
19839,loudness,missing_value,
19841,danceability,missing_value,
19842,instrumentalness,missing_value,
19848,danceability,missing_value,
19853,instrumentalness,missing_value,
19854,danceability,missing_value,
19855,energy,outlier_low,-0.0953
19856,loudness,missing_value,
19856,danceability,missing_value,
19859,liveness,missing_value,
19860,tempo,missing_value,
19860,loudness,outlier_high,7.9565
19862,tempo,missing_value,
19871,instrumentalness,missing_value,
19872,valence,outlier_low,-0.1312
19877,loudness,missing_value,
19880,speechiness,missing_value,
19884,speechiness,missing_value,
19895,valence,missing_value,
19897,liveness,missing_value,
19898,valence,missing_value,
19902,energy,missing_value,
19903,loudness,outlier_high,3.9994
19906,acousticness,missing_value,
19907,energy,missing_value,
19910,speechiness,missing_value,
19912,danceability,missing_value,
19913,tempo,missing_value,
19913,acousticness,missing_value,
19914,loudness,outlier_low,-85.2357
19926,loudness,missing_value,
19927,danceability,missing_value,
19929,liveness,missing_value,
19930,liveness,missing_value,
19935,acousticness,missing_value,
19939,danceability,missing_value,
19940,instrumentalness,missing_value,
19942,tempo,outlier_low,11.4818
19942,loudness,outlier_low,-77.3892
19946,instrumentalness,missing_value,
19957,energy,outlier_high,1.3201
19957,instrumentalness,missing_value,
19963,danceability,missing_value,
19968,instrumentalness,missing_value,
19969,instrumentalness,missing_value,
19974,instrumentalness,missing_value,
19977,valence,missing_value,
19978,danceability,missing_value,
19980,instrumentalness,missing_value,
19980,speechiness,missing_value,
19980,valence,outlier_high,1.0688
19984,loudness,missing_value,
19992,valence,missing_value,
19997,liveness,missing_value,
20000,,duplicate,copy of original row 8962
20001,,duplicate,copy of original row 17067
20002,,duplicate,copy of original row 10013
20003,,duplicate,copy of original row 2448
20004,,duplicate,copy of original row 16151
20005,,duplicate,copy of original row 17601
20006,,duplicate,copy of original row 7814
20007,,duplicate,copy of original row 5564
20008,,duplicate,copy of original row 16507
20009,,duplicate,copy of original row 7808
20010,,duplicate,copy of original row 9360
20011,,duplicate,copy of original row 18109
20012,,duplicate,copy of original row 18379
20013,,duplicate,copy of original row 6539
20014,,duplicate,copy of original row 19616
20015,,duplicate,copy of original row 15482
20016,,duplicate,copy of original row 2827
20017,,duplicate,copy of original row 12276
20018,,duplicate,copy of original row 17756
20019,,duplicate,copy of original row 17411
20020,,duplicate,copy of original row 9199
20021,,duplicate,copy of original row 12916
20022,,duplicate,copy of original row 13511
20023,,duplicate,copy of original row 16111
20024,,duplicate,copy of original row 9630
20025,,duplicate,copy of original row 9863
20026,,duplicate,copy of original row 2053
20027,,duplicate,copy of original row 13322
20028,,duplicate,copy of original row 5683
20029,,duplicate,copy of original row 19226
20030,,duplicate,copy of original row 11020
20031,,duplicate,copy of original row 18840
20032,,duplicate,copy of original row 14354
20033,,duplicate,copy of original row 2406
20034,,duplicate,copy of original row 3046
20035,,duplicate,copy of original row 903
20036,,duplicate,copy of original row 15090
20037,,duplicate,copy of original row 8852
20038,,duplicate,copy of original row 8695
20039,,duplicate,copy of original row 6848
20040,,duplicate,copy of original row 2595
20041,,duplicate,copy of original row 19015
20042,,duplicate,copy of original row 5462
20043,,duplicate,copy of original row 13115
20044,,duplicate,copy of original row 16081
20045,,duplicate,copy of original row 1044
20046,,duplicate,copy of original row 19910
20047,,duplicate,copy of original row 18537
20048,,duplicate,copy of original row 1462
20049,,duplicate,copy of original row 4341
20050,,duplicate,copy of original row 4838
20051,,duplicate,copy of original row 4739
20052,,duplicate,copy of original row 13061
20053,,duplicate,copy of original row 6855
20054,,duplicate,copy of original row 7495
20055,,duplicate,copy of original row 8922
20056,,duplicate,copy of original row 10161
20057,,duplicate,copy of original row 15202
20058,,duplicate,copy of original row 8495
20059,,duplicate,copy of original row 19505
20060,,duplicate,copy of original row 4261
20061,,duplicate,copy of original row 17274
20062,,duplicate,copy of original row 17172
20063,,duplicate,copy of original row 16603
20064,,duplicate,copy of original row 11782
20065,,duplicate,copy of original row 16674
20066,,duplicate,copy of original row 11966
20067,,duplicate,copy of original row 8046
20068,,duplicate,copy of original row 16619
20069,,duplicate,copy of original row 6711
20070,,duplicate,copy of original row 17797
20071,,duplicate,copy of original row 4719
20072,,duplicate,copy of original row 12779
20073,,duplicate,copy of original row 2851
20074,,duplicate,copy of original row 6342
20075,,duplicate,copy of original row 5673
20076,,duplicate,copy of original row 710
20077,,duplicate,copy of original row 1687
20078,,duplicate,copy of original row 13918
20079,,duplicate,copy of original row 17285
20080,,duplicate,copy of original row 330
20081,,duplicate,copy of original row 8032
20082,,duplicate,copy of original row 2250
20083,,duplicate,copy of original row 5253
20084,,duplicate,copy of original row 4912
20085,,duplicate,copy of original row 14000
20086,,duplicate,copy of original row 13238
20087,,duplicate,copy of original row 2323
20088,,duplicate,copy of original row 14399
20089,,duplicate,copy of original row 7518
20090,,duplicate,copy of original row 1539
20091,,duplicate,copy of original row 16264
20092,,duplicate,copy of original row 13507
20093,,duplicate,copy of original row 3502
20094,,duplicate,copy of original row 8553
20095,,duplicate,copy of original row 13761
20096,,duplicate,copy of original row 6241
20097,,duplicate,copy of original row 4966
20098,,duplicate,copy of original row 9101
20099,,duplicate,copy of original row 9772
20100,,duplicate,copy of original row 18127
20101,,duplicate,copy of original row 1030
20102,,duplicate,copy of original row 13793
20103,,duplicate,copy of original row 11280
20104,,duplicate,copy of original row 19252
20105,,duplicate,copy of original row 2317
20106,,duplicate,copy of original row 4280
20107,,duplicate,copy of original row 19756
20108,,duplicate,copy of original row 564
20109,,duplicate,copy of original row 301
20110,,duplicate,copy of original row 15750
20111,,duplicate,copy of original row 12478
20112,,duplicate,copy of original row 13342
20113,,duplicate,copy of original row 18474
20114,,duplicate,copy of original row 8561
20115,,duplicate,copy of original row 19760
20116,,duplicate,copy of original row 4747
20117,,duplicate,copy of original row 16030
20118,,duplicate,copy of original row 6005
20119,,duplicate,copy of original row 13069
20120,,duplicate,copy of original row 18382
20121,,duplicate,copy of original row 5404
20122,,duplicate,copy of original row 10953
20123,,duplicate,copy of original row 13288
20124,,duplicate,copy of original row 18604
20125,,duplicate,copy of original row 2904
20126,,duplicate,copy of original row 4200
20127,,duplicate,copy of original row 14615
20128,,duplicate,copy of original row 8722
20129,,duplicate,copy of original row 10796
20130,,duplicate,copy of original row 12051
20131,,duplicate,copy of original row 9556
20132,,duplicate,copy of original row 8055
20133,,duplicate,copy of original row 3688
20134,,duplicate,copy of original row 645
20135,,duplicate,copy of original row 4451
20136,,duplicate,copy of original row 696
20137,,duplicate,copy of original row 17462
20138,,duplicate,copy of original row 11859
20139,,duplicate,copy of original row 15799
20140,,duplicate,copy of original row 1282
20141,,duplicate,copy of original row 14688
20142,,duplicate,copy of original row 16714
20143,,duplicate,copy of original row 1177
20144,,duplicate,copy of original row 922
20145,,duplicate,copy of original row 15485
20146,,duplicate,copy of original row 8995
20147,,duplicate,copy of original row 3669
20148,,duplicate,copy of original row 417
20149,,duplicate,copy of original row 2573
20150,,duplicate,copy of original row 14703
20151,,duplicate,copy of original row 11160
20152,,duplicate,copy of original row 5483
20153,,duplicate,copy of original row 2270
20154,,duplicate,copy of original row 9006
20155,,duplicate,copy of original row 6207
20156,,duplicate,copy of original row 8263
20157,,duplicate,copy of original row 17796
20158,,duplicate,copy of original row 4985
20159,,duplicate,copy of original row 12851
